Date,Symbols,Close,High,Low,Open,Volume
2023-03-31,SWK,80.58,80.73,78.19,78.45,1427717
2023-03-31,APPN,44.38,45.0,42.58,42.58,364864
2023-03-31,W,34.34,34.85,32.0002,32.64,4657492
2023-03-31,SNAP,11.21,11.26,10.805,10.92,22284205
2023-03-30,BABA,103.38,105.05,100.5,101.34,57780699
2023-03-30,ETSY,108.78,110.965,107.88,109.99,2384929
2023-03-30,SWK,77.76,79.34,77.41,79.05,1178875
2023-03-30,APPN,42.31,43.0111,41.67,42.49,185946
2023-03-30,W,32.48,34.39,31.59,34.04,8074467
2023-03-30,SNAP,10.91,11.0,10.67,10.85,22164168
2023-03-29,BABA,99.92,101.33,96.28,97.59,53695033
2023-03-29,ETSY,107.67,107.81,105.18,106.46,1635805
2023-03-29,SWK,77.91,78.4,77.54,77.92,1316779
2023-03-29,APPN,42.0,42.25,40.57,41.06,241418
2023-03-29,W,33.38,34.48,32.31,33.85,4918178
2023-03-29,SNAP,10.78,11.19,10.64,11.18,38808232
2023-03-28,BABA,98.4,99.51,92.06,95.35,118875179
2023-03-28,ETSY,105.06,107.18,104.94,105.61,2012083
2023-03-28,SWK,76.76,77.51,76.26,76.53,1044136
2023-03-28,APPN,40.33,40.39,39.83,40.29,164400
2023-03-28,W,33.08,34.5515,32.7301,33.43,4270398
2023-03-28,SNAP,11.06,11.7,10.88,11.61,31806330
2023-03-27,BABA,86.12,88.22,85.5,87.13,18258302
2023-03-27,ETSY,104.88,107.45,103.24,107.45,3083917
2023-03-27,SWK,76.42,76.92,74.99,75.51,1916364
2023-03-27,APPN,40.61,41.0,39.84,40.53,168731
2023-03-27,W,33.35,34.79,32.13,34.51,4859229
2023-03-27,SNAP,11.74,12.09,11.5601,11.65,25453292
2023-03-24,BABA,86.9,88.11,85.63,85.87,20349646
2023-03-24,ETSY,106.85,109.1161,105.11,109.0,2769985
2023-03-24,SWK,74.25,75.18,73.12,74.33,2241044
2023-03-24,APPN,40.2,40.75,38.77,40.26,324860
2023-03-24,W,34.24,34.7937,32.73,33.8,3167148
2023-03-24,SNAP,11.56,11.735,11.32,11.45,19236663
2023-03-23,BABA,86.52,88.38,85.26,87.68,26861427
2023-03-23,ETSY,110.09,116.15,109.68,113.28,3518107
2023-03-23,SWK,75.47,77.7,74.79,76.9,1766397
2023-03-23,APPN,40.67,41.65,40.08,40.25,235549
2023-03-23,W,34.2,35.47,33.01,33.33,5054642
2023-03-23,SNAP,11.39,12.11,11.16,11.56,39608906
2023-03-22,BABA,83.65,85.39,83.51,84.84,21204671
2023-03-22,ETSY,110.96,115.2999,110.82,113.34,2539879
2023-03-22,SWK,76.55,79.79,76.48,79.39,2140341
2023-03-22,APPN,39.73,41.5599,39.72,41.44,159959
2023-03-22,W,32.58,35.17,32.56,33.765,5115791
2023-03-22,SNAP,11.05,11.7,11.02,11.35,21179586
2023-03-21,BABA,83.7,84.0875,82.0,82.46,16529397
2023-03-21,ETSY,112.71,113.12,109.4399,109.95,3455981
2023-03-21,SWK,79.67,81.77,79.15,79.65,1919048
2023-03-21,APPN,41.57,41.85,40.76,41.08,241604
2023-03-21,W,33.44,34.18,32.12,32.3,4929491
2023-03-21,SNAP,11.38,11.47,10.73,10.75,23426522
2023-03-20,BABA,81.0,81.9,79.48,80.15,19536496
2023-03-20,ETSY,108.36,108.605,103.34,104.43,3988229
2023-03-20,SWK,78.64,78.76,77.59,77.69,2200191
2023-03-20,APPN,40.61,41.51,39.9322,41.5,227350
2023-03-20,W,31.36,32.73,30.595,31.41,3974556
2023-03-20,SNAP,10.66,10.9193,10.47,10.75,17665605
2023-03-17,BABA,81.67,84.16,80.62,84.0,23711136
2023-03-17,ETSY,105.34,105.84,103.39,104.04,3176030
2023-03-17,SWK,77.69,80.42,77.67,80.41,3643672
2023-03-17,APPN,41.59,42.76,41.01,42.76,529021
2023-03-17,W,31.72,32.2276,30.81,31.83,5138784
2023-03-17,SNAP,10.7,10.95,10.4,10.87,34496173
2023-03-16,BABA,82.22,82.48,80.66,81.46,22922965
2023-03-16,ETSY,104.43,105.21,101.11,102.82,3549791
2023-03-16,SWK,80.22,80.76,78.4001,78.64,2163009
2023-03-16,APPN,42.73,43.155,40.87,40.96,321597
2023-03-16,W,32.51,33.05,30.75,31.96,6494764
2023-03-16,SNAP,11.09,11.18,10.38,10.75,52589457
2023-03-15,BABA,81.51,82.54,80.15,81.55,21025307
2023-03-15,ETSY,104.74,105.1999,100.16,101.73,3586698
2023-03-15,SWK,79.8,80.33,77.975,78.44,2300171
2023-03-15,APPN,41.21,41.41,39.86,40.1,299580
2023-03-15,W,32.29,32.6,30.23,30.74,7093640
2023-03-15,SNAP,10.34,10.37,9.86,10.13,22619528
2023-03-14,BABA,83.85,83.91,82.1601,82.86,20126118
2023-03-14,ETSY,102.79,107.0,101.1499,106.755,3300693
2023-03-14,SWK,80.38,82.44,79.33,82.24,1650967
2023-03-14,APPN,40.97,42.0,40.41,41.08,297741
2023-03-14,W,31.02,34.44,30.46,33.91,7407654
2023-03-14,SNAP,10.37,10.7,10.19,10.55,26552904
2023-03-13,BABA,82.9,83.755,81.97,83.01,17848336
2023-03-13,ETSY,103.71,106.37,99.24,103.015,5646036
2023-03-13,SWK,80.27,81.93,79.03,79.95,2050768
2023-03-13,APPN,40.05,41.03,38.14,38.95,323424
2023-03-13,W,32.53,34.61,30.44,31.79,6920445
2023-03-13,SNAP,10.23,10.51,9.95,10.19,27246631
2023-03-10,BABA,82.96,84.52,82.33,82.64,18123069
2023-03-10,ETSY,105.98,107.745,103.46,107.34,4762006
2023-03-10,SWK,80.72,83.24,79.47,82.48,2227306
2023-03-10,APPN,39.75,40.45,38.4,40.45,633516
2023-03-10,W,32.46,36.04,31.81,36.0,9073752
2023-03-10,SNAP,10.34,10.7,10.22,10.65,23700967
2023-03-09,BABA,83.37,85.69,82.875,85.12,24327736
2023-03-09,ETSY,107.74,110.41,105.14,107.4,6967534
2023-03-09,SWK,82.5,85.05,82.36,84.07,1795098
2023-03-09,APPN,40.78,43.93,40.78,42.86,283803
2023-03-09,W,36.23,39.222,36.1,38.06,3533164
2023-03-09,SNAP,10.66,11.35,10.58,11.08,25967083
2023-03-08,BABA,86.95,87.77,86.45,87.39,14721537
2023-03-08,ETSY,113.18,113.32,107.96,112.67,7098123
2023-03-08,SWK,84.05,84.31,82.68,83.85,1675287
2023-03-08,APPN,42.91,43.76,42.69,43.55,246421
2023-03-08,W,38.57,39.079,37.09,38.51,3520508
2023-03-08,SNAP,11.05,11.49,10.98,11.28,36499491
2023-03-07,BABA,88.73,90.05,88.2,89.52,14514657
2023-03-07,ETSY,115.89,122.5095,114.8201,119.09,3927468
2023-03-07,SWK,84.06,85.67,83.89,85.1,1297140
2023-03-07,APPN,43.57,45.1,43.26,44.5,286386
2023-03-07,W,39.01,41.35,38.75,39.03,4489563
2023-03-07,SNAP,11.72,12.67,11.69,11.71,67925807
2023-03-06,BABA,89.62,91.3001,88.03,89.585,16983867
2023-03-06,ETSY,118.78,122.41,118.58,122.05,2843557
2023-03-06,SWK,85.07,87.115,84.66,86.65,1795414
2023-03-06,APPN,44.47,45.73,44.07,45.01,350259
2023-03-06,W,39.23,41.79,39.12,40.91,3546169
2023-03-06,SNAP,11.66,12.175,10.83,10.87,81523971
2023-03-03,BABA,89.7,90.46,88.4,90.11,25834349
2023-03-03,ETSY,121.42,122.4,119.005,119.38,2997769
2023-03-03,SWK,87.26,87.76,86.045,86.19,1804140
2023-03-03,APPN,44.64,44.92,43.24,43.24,296939
2023-03-03,W,40.52,41.055,39.03,39.14,3838894
2023-03-03,SNAP,10.65,10.7,10.17,10.19,24543010
2023-03-02,BABA,89.75,90.919,87.97,88.96,25691768
2023-03-02,ETSY,118.46,119.72,116.51,117.05,2951664
2023-03-02,SWK,85.48,85.61,82.04,83.33,1721539
2023-03-02,APPN,42.74,42.8,40.08,40.91,285547
2023-03-02,W,38.85,39.63,37.72,38.56,4318116
2023-03-02,SNAP,10.1,10.14,9.8805,9.9,17610115
2023-03-01,BABA,89.95,92.92,89.73,92.92,35434898
2023-03-01,ETSY,118.28,121.07,116.2708,120.53,3440624
2023-03-01,SWK,83.73,86.4,83.52,85.87,1602949
2023-03-01,APPN,41.19,42.495,40.93,41.49,259411
2023-03-01,W,39.33,40.47,39.16,40.12,3524320
2023-03-01,SNAP,10.14,10.33,10.0293,10.15,22501930
2023-02-28,BABA,87.79,89.34,87.27,88.46,24597162
2023-02-28,ETSY,121.41,123.28,120.08,121.4,1886779
2023-02-28,SWK,85.61,86.28,84.3137,84.49,1527551
2023-02-28,APPN,41.45,42.35,41.19,41.62,265735
2023-02-28,W,40.49,41.55,38.68,39.12,6235313
2023-02-28,SNAP,10.15,10.25,9.93,9.97,32572909
2023-02-27,BABA,89.25,91.24,88.895,90.85,25839998
2023-02-27,ETSY,120.6,124.4,119.74,123.84,3736721
2023-02-27,SWK,84.59,86.75,84.16,86.25,1186649
2023-02-27,APPN,41.81,43.575,41.68,43.33,261615
2023-02-27,W,39.18,39.32,37.18,37.88,7042016
2023-02-27,SNAP,9.88,10.25,9.82,10.08,26116528
2023-02-24,BABA,89.0,91.68,88.03,90.07,36174519
2023-02-24,ETSY,124.105,129.05,123.58,127.89,3577230
2023-02-24,SWK,84.8,85.76,83.39,85.49,1603552
2023-02-24,APPN,42.44,43.15,42.095,42.58,301015
2023-02-24,W,37.43,38.34,36.05,37.7,9527130
2023-02-24,SNAP,9.81,9.94,9.68,9.85,20102150
2023-02-23,BABA,94.16,100.47,92.13,100.1,40482949
2023-02-23,ETSY,131.58,133.49,120.21,131.827,8601146
2023-02-23,SWK,86.84,87.17,84.5,85.25,2629588
2023-02-23,APPN,44.1,44.56,42.895,44.23,334252
2023-02-23,W,38.33,46.58,34.33,45.61,27610868
2023-02-23,SNAP,10.1,10.24,9.8811,10.05,23914793
2023-02-22,BABA,94.78,95.89,93.5546,95.575,24484024
2023-02-22,ETSY,128.45,129.2495,124.435,125.425,5040872
2023-02-22,SWK,84.78,85.5,83.82,83.9,1637640
2023-02-22,APPN,43.68,44.6567,42.99,43.63,408661
2023-02-22,W,49.81,49.98,48.0,48.69,5306714
2023-02-22,SNAP,9.9,9.99,9.75,9.86,17750226
2023-02-21,BABA,95.1,97.625,94.7,96.5,27172733
2023-02-21,ETSY,124.845,131.33,124.36,126.76,3415630
2023-02-21,SWK,83.74,87.91,83.7,87.43,2359511
2023-02-21,APPN,42.64,46.16,42.41,45.13,524049
2023-02-21,W,47.97,50.87,47.87,49.67,4003261
2023-02-21,SNAP,9.81,10.2579,9.79,10.14,28713248
2023-02-17,BABA,100.01,101.09,99.25,101.0,18121644
2023-02-17,ETSY,129.68,131.46,127.1583,130.4,4314098
2023-02-17,SWK,89.18,89.99,87.08,89.99,1626514
2023-02-17,APPN,45.96,47.71,45.05,46.45,806613
2023-02-17,W,51.79,52.165,50.2,50.89,3973570
2023-02-17,SNAP,10.36,10.6799,10.17,10.58,35737478
2023-02-16,BABA,103.11,104.52,102.03,102.71,21747094
2023-02-16,ETSY,130.31,140.16,129.92,138.34,5292783
2023-02-16,SWK,90.2,91.05,88.94,90.13,1820145
2023-02-16,APPN,44.86,45.9212,42.69,43.13,1025376
2023-02-16,W,51.05,54.34,51.04,52.75,3214385
2023-02-16,SNAP,10.73,11.39,10.69,10.94,50141462
2023-02-15,BABA,103.08,103.44,102.0,102.39,18910236
2023-02-15,ETSY,142.26,143.15,132.79,133.0,3058132
2023-02-15,SWK,91.94,91.99,88.65,89.0,1996717
2023-02-15,APPN,44.22,44.25,41.77,41.77,463043
2023-02-15,W,55.59,55.77,50.57,51.01,5205706
2023-02-15,SNAP,11.26,11.28,10.82,10.85,23132782
2023-02-14,BABA,104.22,104.48,101.85,103.55,12978395
2023-02-14,ETSY,133.75,137.42,130.99,134.11,2331779
2023-02-14,SWK,89.16,89.42,86.54,88.24,1403764
2023-02-14,APPN,41.87,42.4,39.39,40.31,366063
2023-02-14,W,50.37,53.2399,49.01,51.56,5888626
2023-02-14,SNAP,10.85,11.1,10.54,10.64,29261654
2023-02-13,BABA,104.79,106.35,104.15,105.99,17577825
2023-02-13,ETSY,134.75,136.25,128.57,131.99,2517299
2023-02-13,SWK,89.26,89.355,85.95,85.97,1599985
2023-02-13,APPN,40.4,41.4422,40.235,41.0,287526
2023-02-13,W,52.58,53.0371,49.56,52.02,4225738
2023-02-13,SNAP,10.71,11.15,10.63,10.8,25883272
2023-02-10,BABA,103.65,106.64,102.79,105.8,18776035
2023-02-10,ETSY,132.13,136.34,131.21,136.145,2868030
2023-02-10,SWK,85.83,86.35,83.74,84.2,1459085
2023-02-10,APPN,40.64,41.98,40.4,41.01,395335
2023-02-10,W,52.16,55.83,52.12,55.72,5640219
2023-02-10,SNAP,10.65,10.9386,10.48,10.8,25603783
2023-02-09,BABA,108.46,109.81,107.75,108.5,16281295
2023-02-09,ETSY,137.56,145.515,137.02,145.2,2489883
2023-02-09,SWK,84.75,89.14,84.11,88.61,2359158
2023-02-09,APPN,41.64,44.245,41.6,43.53,373187
2023-02-09,W,57.92,64.79,57.9,63.73,4233761
2023-02-09,SNAP,10.98,11.83,10.89,11.8,34700508
2023-02-08,BABA,105.11,107.14,103.55,107.1,14329488
2023-02-08,ETSY,144.02,145.74,142.21,144.28,1473188
2023-02-08,SWK,87.77,90.21,87.32,89.61,1699196
2023-02-08,APPN,42.79,44.41,42.73,43.6,298804
2023-02-08,W,62.46,64.75,61.5,63.25,2964611
2023-02-08,SNAP,11.56,12.29,11.55,12.17,33392460
2023-02-07,BABA,105.5,107.35,103.72,106.84,16861658
2023-02-07,ETSY,145.03,145.68,139.7,144.0,1706784
2023-02-07,SWK,90.41,91.72,88.85,91.27,2140656
2023-02-07,APPN,43.42,43.62,41.56,42.61,413938
2023-02-07,W,63.53,64.5,60.69,64.5,3614557
2023-02-07,SNAP,12.21,12.44,11.82,12.21,53492269
2023-02-06,BABA,105.45,106.28,103.22,103.82,15337475
2023-02-06,ETSY,144.54,147.7888,143.82,145.56,1394760
2023-02-06,SWK,92.17,92.62,90.81,92.61,1929538
2023-02-06,APPN,42.69,44.08,42.25,42.85,321721
2023-02-06,W,64.85,67.04,63.7,65.305,3834719
2023-02-06,SNAP,12.07,12.17,10.87,10.91,64353020
2023-02-03,BABA,106.33,109.5299,105.81,108.05,15982156
2023-02-03,ETSY,147.5,149.91,142.42,143.3,2686522
2023-02-03,SWK,93.82,94.7699,92.07,93.21,1962784
2023-02-03,APPN,43.69,45.36,43.14,43.93,326192
2023-02-03,W,67.13,71.67,66.3701,68.02,5661495
2023-02-03,SNAP,11.0,11.61,10.78,10.87,44759901
2023-02-02,BABA,109.74,112.525,107.81,112.5,23396932
2023-02-02,ETSY,148.2,148.23,142.14,143.0,3777186
2023-02-02,SWK,95.89,96.89,90.1,92.35,4116328
2023-02-02,APPN,45.67,46.444,44.89,45.0,469154
2023-02-02,W,72.73,74.25,68.01,69.33,10134169
2023-02-02,SNAP,11.4,11.68,10.62,10.8,81750228
2023-02-01,BABA,112.82,113.95,110.15,111.86,16622999
2023-02-01,ETSY,139.58,140.46,134.12,137.58,3181753
2023-02-01,SWK,91.16,91.86,87.97,88.92,2328173
2023-02-01,APPN,43.44,44.08,40.84,41.17,460186
2023-02-01,W,66.51,67.12,59.87,60.84,7224408
2023-02-01,SNAP,10.37,10.47,9.85,10.07,118212417
2023-01-31,BABA,110.2,112.08,108.81,109.42,15329975
2023-01-31,ETSY,137.58,139.08,135.6,135.6,2143940
2023-01-31,SWK,89.31,89.31,85.16,85.62,3522196
2023-01-31,APPN,41.365,41.7924,40.9,40.93,405290
2023-01-31,W,60.5,61.0,58.59,59.5,3815203
2023-01-31,SNAP,11.56,11.57,11.18,11.26,73903209
2023-01-30,BABA,111.2,113.15,109.78,111.69,21918217
2023-01-30,ETSY,134.7,139.83,134.24,136.44,2363051
2023-01-30,SWK,84.77,86.64,84.62,84.81,1713032
2023-01-30,APPN,40.92,41.86,40.702,41.86,315886
2023-01-30,W,58.68,62.9,57.25,61.68,8694002
2023-01-30,SNAP,11.09,11.16,10.69,10.8,41466408
2023-01-27,BABA,118.38,119.71,116.81,119.69,18027374
2023-01-27,ETSY,137.8,139.09,129.3,131.432,3044666
2023-01-27,SWK,86.16,86.71,83.85,84.42,1435145
2023-01-27,APPN,41.78,42.6,40.71,41.01,376521
2023-01-27,W,63.74,65.1599,55.965,55.965,10884807
2023-01-27,SNAP,10.91,11.01,10.1,10.2,52512148
2023-01-26,BABA,120.57,121.3,118.762,121.0,11170977
2023-01-26,ETSY,134.54,140.46,134.29,138.915,2394199
2023-01-26,SWK,84.42,87.01,83.865,86.83,1832486
2023-01-26,APPN,41.26,42.57,40.09,41.65,348140
2023-01-26,W,56.2,59.19,54.04,58.01,5669827
2023-01-26,SNAP,10.19,10.34,9.89,9.99,29750598
2023-01-25,BABA,120.25,120.32,117.5,118.51,9704954
2023-01-25,ETSY,135.86,136.49,131.93,133.06,1926766
2023-01-25,SWK,85.8,87.0,85.17,86.71,1611682
2023-01-25,APPN,40.57,40.6,38.79,39.78,463645
2023-01-25,W,56.19,56.6199,50.88,52.55,8504893
2023-01-25,SNAP,9.67,10.07,9.51,10.0,43033276
2023-01-24,BABA,119.44,120.0,115.0,115.0,7807114
2023-01-24,ETSY,136.68,139.31,135.5,138.02,3052857
2023-01-24,SWK,87.63,89.84,86.93,87.5,1247700
2023-01-24,APPN,40.31,41.79,40.11,40.62,458473
2023-01-24,W,54.65,60.42,53.55,53.55,13643437
2023-01-24,SNAP,10.26,10.47,10.02,10.17,21399113
2023-01-23,BABA,119.53,120.3,118.1372,120.0,13590219
2023-01-23,ETSY,139.12,140.0,132.11,132.75,2782376
2023-01-23,SWK,88.47,89.01,85.5701,86.75,1800263
2023-01-23,APPN,40.67,40.7125,38.07,38.82,346936
2023-01-23,W,59.33,59.68,53.28,53.65,27512613
2023-01-23,SNAP,10.2,10.37,9.795,9.96,21301009
2023-01-20,BABA,119.86,120.06,117.8,118.302,18342688
2023-01-20,ETSY,131.82,132.26,127.53,129.58,2475491
2023-01-20,SWK,85.83,85.87,82.89,84.09,1378018
2023-01-20,APPN,38.61,39.26,36.83,37.225,734442
2023-01-20,W,46.79,48.94,41.57,42.05,22042400
2023-01-20,SNAP,9.99,10.0,9.475,9.69,23493418
2023-01-19,BABA,116.58,117.0,113.97,114.02,18489927
2023-01-19,ETSY,128.97,132.89,127.8305,130.47,1687518
2023-01-19,SWK,83.4,87.0567,82.82,86.95,1937657
2023-01-19,APPN,36.62,37.98,36.07,36.81,473698
2023-01-19,W,38.91,40.57,38.4403,39.75,4963432
2023-01-19,SNAP,9.62,9.75,9.3053,9.33,23414566
2023-01-18,BABA,113.22,116.75,113.04,116.75,15347918
2023-01-18,ETSY,131.44,136.1671,130.74,135.06,2458280
2023-01-18,SWK,87.8,90.64,87.39,89.29,2244212
2023-01-18,APPN,37.35,38.71,36.965,37.74,615444
2023-01-18,W,41.04,44.94,41.02,44.31,3464417
2023-01-18,SNAP,9.41,9.85,9.25,9.77,23576536
2023-01-17,BABA,115.19,117.01,114.34,115.52,16945555
2023-01-17,ETSY,132.51,136.91,132.5,134.5,2892276
2023-01-17,SWK,88.7,89.82,88.4017,88.77,2794282
2023-01-17,APPN,37.14,37.29,35.45,35.99,490806
2023-01-17,W,43.02,44.75,42.51,44.5,3765462
2023-01-17,SNAP,9.67,9.8,9.3,9.73,29736167
2023-01-13,BABA,117.01,117.98,114.09,114.52,25615105
2023-01-13,ETSY,134.67,136.145,130.17,130.4,3924253
2023-01-13,SWK,88.91,89.3,85.27,85.52,1918471
2023-01-13,APPN,35.45,36.08,34.2,34.24,394633
2023-01-13,W,43.23,44.5519,41.58,41.77,6150903
2023-01-13,SNAP,9.8,9.815,9.4,9.5,16051037
2023-01-12,BABA,113.15,113.79,111.45,113.66,16590604
2023-01-12,ETSY,131.63,134.44,128.15,133.44,3314379
2023-01-12,SWK,86.27,87.0,84.55,87.0,1636513
2023-01-12,APPN,34.69,34.83,32.31,33.0,516269
2023-01-12,W,42.13,43.21,38.81,42.9,5354519
2023-01-12,SNAP,9.64,9.91,9.355,9.75,21738612
2023-01-11,BABA,115.02,115.2099,112.31,114.6,22804411
2023-01-11,ETSY,134.69,135.28,127.99,128.41,4909521
2023-01-11,SWK,85.82,85.86,84.09,84.94,1599232
2023-01-11,APPN,32.69,32.7,30.87,31.46,864245
2023-01-11,W,41.98,42.14,40.115,40.85,3463153
2023-01-11,SNAP,9.66,9.75,9.3,9.46,24151823
2023-01-10,BABA,114.88,115.48,111.21,112.97,33478575
2023-01-10,ETSY,126.93,127.34,120.32,120.79,2924018
2023-01-10,SWK,84.03,84.06,81.43,81.73,1462526
2023-01-10,APPN,31.12,31.33,30.52,30.94,366960
2023-01-10,W,40.2,40.22,37.61,37.98,4703548
2023-01-10,SNAP,9.42,9.4381,9.09,9.12,18594054
2023-01-09,BABA,110.83,113.11,108.12,111.99,42085274
2023-01-09,ETSY,120.99,124.27,120.62,122.73,2237934
2023-01-09,SWK,82.16,83.87,80.84,81.57,2577166
2023-01-09,APPN,31.28,32.59,31.0881,31.41,568401
2023-01-09,W,37.84,40.165,37.7,38.29,4687327
2023-01-09,SNAP,9.2,9.52,9.2,9.39,16666167
2023-01-06,BABA,107.4,108.0,102.46,104.11,21072355
2023-01-06,ETSY,120.59,121.97,115.77,119.23,2107744
2023-01-06,SWK,81.07,81.59,77.85,79.46,2619658
2023-01-06,APPN,31.64,32.03,29.8,31.77,364345
2023-01-06,W,37.99,38.12,34.11,36.43,3603595
2023-01-06,SNAP,9.22,9.445,8.9,9.22,24456909
2023-01-05,BABA,104.58,105.7,100.6401,101.4,30400384
2023-01-05,ETSY,119.56,120.52,114.95,116.29,2744246
2023-01-05,SWK,78.64,79.1,76.71,77.97,1752980
2023-01-05,APPN,31.74,32.45,30.55,31.68,466666
2023-01-05,W,35.45,35.78,34.0,34.65,2869540
2023-01-05,SNAP,9.14,9.37,8.92,9.15,21043997
2023-01-04,BABA,103.92,104.52,96.97,98.85,53291751
2023-01-04,ETSY,117.11,119.0,113.56,116.78,3551287
2023-01-04,SWK,78.6,79.6,77.152,77.51,1980019
2023-01-04,APPN,32.24,33.015,31.94,32.89,281830
2023-01-04,W,35.89,36.1,32.92,33.78,5880996
2023-01-04,SNAP,9.3,9.31,9.0,9.15,26092702
2023-01-03,BABA,91.98,94.45,90.75,91.11,27891043
2023-01-03,ETSY,113.56,122.41,111.83,121.51,3409690
2023-01-03,SWK,76.19,77.0,74.4,76.32,1574662
2023-01-03,APPN,32.4,33.81,31.72,33.4,455427
2023-01-03,W,32.76,35.05,31.53,33.87,3982496
2023-01-03,SNAP,8.85,9.28,8.69,9.15,15548377
